# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
ip-10-8-14-181;2;2012-03-08 22:19:19 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:19 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:19 UTC;xvdd;1520.32;97313.37;0.00;64.01;1.93;1.27;0.35;53.48
ip-10-8-14-181;2;2012-03-08 22:19:19 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:20 UTC;xvdap1;1.59;0.00;33.86;21.33;0.02;12.00;12.00;1.90
ip-10-8-14-181;2;2012-03-08 22:19:20 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:20 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:20 UTC;xvdd;1491.01;95424.34;0.00;64.00;1.92;1.29;0.35;52.91
ip-10-8-14-181;2;2012-03-08 22:19:20 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:21 UTC;xvdap1;1.60;0.00;29.95;18.67;0.02;12.00;12.00;1.93
ip-10-8-14-181;2;2012-03-08 22:19:21 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:21 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:21 UTC;xvdd;1494.65;95644.92;0.00;63.99;1.92;1.29;0.36;53.48
ip-10-8-14-181;2;2012-03-08 22:19:21 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:22 UTC;xvdap1;1.59;0.00;33.86;21.33;0.02;12.00;12.00;1.90
ip-10-8-14-181;2;2012-03-08 22:19:22 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:22 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:22 UTC;xvdd;1508.99;96575.66;0.00;64.00;1.92;1.27;0.35;52.91
ip-10-8-14-181;2;2012-03-08 22:19:22 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:23 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;11.67;11.67;1.87
ip-10-8-14-181;2;2012-03-08 22:19:23 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:23 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:23 UTC;xvdd;1516.04;97039.57;0.00;64.01;1.93;1.27;0.35;53.48
ip-10-8-14-181;2;2012-03-08 22:19:23 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:24 UTC;xvdap1;1.60;0.00;34.04;21.33;0.02;12.00;12.00;1.91
ip-10-8-14-181;2;2012-03-08 22:19:24 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:24 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:24 UTC;xvdd;1499.47;95953.19;0.00;63.99;1.92;1.28;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:19:24 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:25 UTC;xvdap1;1.60;0.00;34.04;21.33;0.01;9.33;9.33;1.49
ip-10-8-14-181;2;2012-03-08 22:19:25 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:25 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:25 UTC;xvdd;1511.70;96748.94;0.00;64.00;1.92;1.27;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:19:25 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:26 UTC;xvdap1;1.60;0.00;29.95;18.67;0.02;12.33;12.33;1.98
ip-10-8-14-181;2;2012-03-08 22:19:26 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:26 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:26 UTC;xvdd;1520.86;97334.76;0.00;64.00;1.93;1.27;0.35;53.48
ip-10-8-14-181;2;2012-03-08 22:19:26 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:27 UTC;xvdap1;1.59;0.00;33.86;21.33;0.02;12.33;12.33;1.96
ip-10-8-14-181;2;2012-03-08 22:19:27 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:27 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:27 UTC;xvdd;1501.06;96080.42;0.00;64.01;1.91;1.27;0.35;52.96
ip-10-8-14-181;2;2012-03-08 22:19:27 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:28 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;12.00;12.00;1.93
ip-10-8-14-181;2;2012-03-08 22:19:28 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:28 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:28 UTC;xvdd;1524.60;97561.50;0.00;63.99;1.93;1.27;0.35;53.48
ip-10-8-14-181;2;2012-03-08 22:19:28 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:29 UTC;xvdap1;3.17;0.00;46.56;14.67;0.02;7.50;6.50;2.06
ip-10-8-14-181;2;2012-03-08 22:19:29 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:29 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:29 UTC;xvdd;1479.37;94679.37;0.00;64.00;1.90;1.29;0.36;52.91
ip-10-8-14-181;2;2012-03-08 22:19:29 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:30 UTC;xvdap1;1.61;0.00;34.41;21.33;0.03;17.67;17.67;2.85
ip-10-8-14-181;2;2012-03-08 22:19:30 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:30 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:30 UTC;xvdd;1500.00;96000.00;0.00;64.00;1.93;1.29;0.36;53.76
ip-10-8-14-181;2;2012-03-08 22:19:30 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:31 UTC;xvdap1;1.59;0.00;29.63;18.67;0.02;12.00;12.00;1.90
ip-10-8-14-181;2;2012-03-08 22:19:31 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:31 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:31 UTC;xvdd;1505.82;96372.49;0.00;64.00;1.91;1.27;0.35;52.91
ip-10-8-14-181;2;2012-03-08 22:19:31 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:32 UTC;xvdap1;1.60;0.00;34.04;21.33;0.02;12.00;12.00;1.91
ip-10-8-14-181;2;2012-03-08 22:19:32 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:32 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:32 UTC;xvdd;1494.68;95659.57;0.00;64.00;1.92;1.28;0.36;53.19
ip-10-8-14-181;2;2012-03-08 22:19:32 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:33 UTC;xvdap1;1.59;0.00;33.86;21.33;0.02;12.00;12.00;1.90
ip-10-8-14-181;2;2012-03-08 22:19:33 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:33 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:33 UTC;xvdd;1504.76;96304.76;0.00;64.00;1.91;1.28;0.35;52.91
ip-10-8-14-181;2;2012-03-08 22:19:33 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:34 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;12.33;12.33;1.98
ip-10-8-14-181;2;2012-03-08 22:19:34 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:34 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:34 UTC;xvdd;1522.46;97450.27;0.00;64.01;1.93;1.27;0.35;53.48
ip-10-8-14-181;2;2012-03-08 22:19:34 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:35 UTC;xvdap1;1.60;0.00;34.04;21.33;0.02;12.33;12.33;1.97
ip-10-8-14-181;2;2012-03-08 22:19:35 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:35 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:35 UTC;xvdd;1476.06;94455.32;0.00;63.99;1.91;1.30;0.36;53.19
ip-10-8-14-181;2;2012-03-08 22:19:35 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:36 UTC;xvdap1;1.60;0.00;34.04;21.33;0.03;18.00;18.00;2.87
ip-10-8-14-181;2;2012-03-08 22:19:36 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:36 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:36 UTC;xvdd;1514.89;96953.19;0.00;64.00;1.92;1.27;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:19:36 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:37 UTC;xvdap1;1.60;0.00;29.79;18.67;0.03;18.33;18.33;2.93
ip-10-8-14-181;2;2012-03-08 22:19:37 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:37 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:37 UTC;xvdd;1515.43;97000.00;0.00;64.01;1.91;1.26;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:19:37 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:38 UTC;xvdap1;1.60;0.00;34.04;21.33;0.03;21.00;21.00;3.35
ip-10-8-14-181;2;2012-03-08 22:19:38 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:38 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:38 UTC;xvdd;1489.89;95340.43;0.00;63.99;1.92;1.29;0.36;53.19
ip-10-8-14-181;2;2012-03-08 22:19:38 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:39 UTC;xvdap1;1.61;0.00;34.41;21.33;0.03;18.33;18.33;2.96
ip-10-8-14-181;2;2012-03-08 22:19:39 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:39 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:39 UTC;xvdd;1530.11;97926.88;0.00;64.00;1.93;1.26;0.35;53.76
ip-10-8-14-181;2;2012-03-08 22:19:39 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:40 UTC;xvdap1;1.58;0.00;33.68;21.33;0.03;18.33;18.33;2.89
ip-10-8-14-181;2;2012-03-08 22:19:40 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:40 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:40 UTC;xvdd;1472.63;94248.42;0.00;64.00;1.90;1.29;0.36;52.68
ip-10-8-14-181;2;2012-03-08 22:19:40 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:41 UTC;xvdap1;1.60;0.00;34.04;21.33;0.04;23.67;23.67;3.78
ip-10-8-14-181;2;2012-03-08 22:19:41 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:41 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:41 UTC;xvdd;1484.57;95025.53;0.00;64.01;1.92;1.29;0.36;53.19
ip-10-8-14-181;2;2012-03-08 22:19:41 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:42 UTC;xvdap1;1.60;0.00;29.79;18.67;0.03;15.67;15.67;2.50
ip-10-8-14-181;2;2012-03-08 22:19:42 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:42 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:42 UTC;xvdd;1510.64;96680.85;0.00;64.00;1.92;1.27;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:19:42 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:43 UTC;xvdap1;1.61;0.00;34.41;21.33;0.02;12.33;12.33;1.99
ip-10-8-14-181;2;2012-03-08 22:19:43 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:43 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:43 UTC;xvdd;1527.42;97741.94;0.00;63.99;1.92;1.26;0.35;53.76
ip-10-8-14-181;2;2012-03-08 22:19:43 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:44 UTC;xvdap1;1.59;0.00;33.86;21.33;0.02;12.33;12.33;1.96
ip-10-8-14-181;2;2012-03-08 22:19:44 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:44 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:44 UTC;xvdd;1495.24;95695.24;0.00;64.00;1.93;1.29;0.35;52.91
ip-10-8-14-181;2;2012-03-08 22:19:44 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:45 UTC;xvdap1;1.60;0.00;34.04;21.33;0.02;12.33;12.33;1.97
ip-10-8-14-181;2;2012-03-08 22:19:45 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:45 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:45 UTC;xvdd;1501.06;96068.09;0.00;64.00;1.92;1.28;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:19:45 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:46 UTC;xvdap1;1.60;0.00;34.04;21.33;0.02;12.33;12.33;1.97
ip-10-8-14-181;2;2012-03-08 22:19:46 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:46 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:46 UTC;xvdd;1513.83;96885.11;0.00;64.00;1.91;1.26;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:19:46 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:47 UTC;xvdap1;1.60;0.00;29.95;18.67;0.02;12.33;12.33;1.98
ip-10-8-14-181;2;2012-03-08 22:19:47 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:47 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:47 UTC;xvdd;1502.67;96171.12;0.00;64.00;1.92;1.28;0.36;53.48
ip-10-8-14-181;2;2012-03-08 22:19:47 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:48 UTC;xvdap1;1.59;0.00;33.86;21.33;0.02;12.33;12.33;1.96
ip-10-8-14-181;2;2012-03-08 22:19:48 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:48 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:48 UTC;xvdd;1504.76;96304.76;0.00;64.00;1.91;1.27;0.35;52.91
ip-10-8-14-181;2;2012-03-08 22:19:48 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:49 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;12.33;12.33;1.98
ip-10-8-14-181;2;2012-03-08 22:19:49 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:49 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:49 UTC;xvdd;1523.53;97518.72;0.00;64.01;1.92;1.26;0.35;53.48
ip-10-8-14-181;2;2012-03-08 22:19:49 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:50 UTC;xvdap1;1.59;0.00;33.86;21.33;0.02;12.33;12.33;1.96
ip-10-8-14-181;2;2012-03-08 22:19:50 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:50 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:50 UTC;xvdd;1482.54;94882.54;0.00;64.00;1.90;1.28;0.36;52.91
ip-10-8-14-181;2;2012-03-08 22:19:50 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:51 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;12.33;12.33;1.98
ip-10-8-14-181;2;2012-03-08 22:19:51 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:51 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:51 UTC;xvdd;1514.97;96945.45;0.00;63.99;1.91;1.26;0.35;53.48
ip-10-8-14-181;2;2012-03-08 22:19:51 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:52 UTC;xvdap1;1.60;0.00;29.79;18.67;0.03;21.00;21.00;3.35
ip-10-8-14-181;2;2012-03-08 22:19:52 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:52 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:52 UTC;xvdd;1500.00;96000.00;0.00;64.00;1.92;1.28;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:19:52 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:53 UTC;xvdap1;1.60;0.00;34.04;21.33;0.02;15.33;15.33;2.45
ip-10-8-14-181;2;2012-03-08 22:19:53 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:53 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:53 UTC;xvdd;1490.43;95387.23;0.00;64.00;1.91;1.28;0.36;53.19
ip-10-8-14-181;2;2012-03-08 22:19:53 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:54 UTC;xvdap1;1.60;0.00;34.04;21.33;0.02;15.33;15.33;2.45
ip-10-8-14-181;2;2012-03-08 22:19:54 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:54 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:54 UTC;xvdd;1508.51;96544.68;0.00;64.00;1.91;1.27;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:19:54 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:55 UTC;xvdap1;1.60;0.00;34.04;21.33;0.02;15.33;15.33;2.45
ip-10-8-14-181;2;2012-03-08 22:19:55 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:55 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:55 UTC;xvdd;1511.70;96748.94;0.00;64.00;1.91;1.26;0.35;53.24
ip-10-8-14-181;2;2012-03-08 22:19:55 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:56 UTC;xvdap1;1.60;0.00;34.22;21.33;0.03;21.00;21.00;3.37
ip-10-8-14-181;2;2012-03-08 22:19:56 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:56 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:56 UTC;xvdd;1487.70;95212.83;0.00;64.00;1.93;1.30;0.36;53.48
ip-10-8-14-181;2;2012-03-08 22:19:56 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:57 UTC;xvdap1;1.59;0.00;29.63;18.67;0.02;15.67;15.67;2.49
ip-10-8-14-181;2;2012-03-08 22:19:57 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:57 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:57 UTC;xvdd;1506.88;96440.21;0.00;64.00;1.90;1.26;0.35;52.91
ip-10-8-14-181;2;2012-03-08 22:19:57 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:58 UTC;xvdap1;1.60;0.00;34.04;21.33;0.02;12.33;12.33;1.97
ip-10-8-14-181;2;2012-03-08 22:19:58 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:58 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:58 UTC;xvdd;1495.74;95727.66;0.00;64.00;1.93;1.29;0.36;53.19
ip-10-8-14-181;2;2012-03-08 22:19:58 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:59 UTC;xvdap1;1.60;0.00;34.04;21.33;0.02;12.33;12.33;1.97
ip-10-8-14-181;2;2012-03-08 22:19:59 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:59 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:19:59 UTC;xvdd;1512.23;96795.74;0.00;64.01;1.91;1.26;0.35;53.19
ip-10-8-14-181;2;2012-03-08 22:19:59 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:20:00 UTC;xvdap1;1.60;0.00;34.22;21.33;0.02;12.33;12.33;1.98
ip-10-8-14-181;2;2012-03-08 22:20:00 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
